Employee ID;Employee Name;Gender;Age;Department;Job Role;Hire Date;Employment Status;Resignation Date;Education Level;Region;Monthly Salary;Salary Category;Bonus;Performance Score;Overtime Hours;Attendance Rate (%);Years at Company;Job Satisfaction
EMP005055;Employee_5055;Male;50;IT;Software Engineer;21/06/2020;Active;;High School;Semarang;Rp22.798.977,00;Rp15 jt - Rp25 jt;Rp737.670,00;4,83;48;76,02;6;5
EMP005056;Employee_5056;Male;38;Finance;Accountant;05/08/2025;Active;;Diploma;Surabaya;Rp8.442.766,00;Rp5 jt - Rp10 jt;Rp2.884.916,00;4,84;1;98,29;0,9;1
EMP005057;Employee_5057;Female;56;Sales;Sales Executive;09/09/2024;Active;;Diploma;Yogyakarta;Rp7.277.419,00;Rp5 jt - Rp10 jt;Rp1.688.906,00;4,25;19;85,39;1,8;2
EMP005058;Employee_5058;Male;57;IT;Software Engineer;08/03/2025;Active;;High School;Jakarta;Rp6.150.436,00;Rp5 jt - Rp10 jt;Rp8.895.977,00;4,65;34;79,23;1,3;4
EMP005059;Employee_5059;Male;55;Logistics;Supply Chain Analyst;31/03/2025;Active;;High School;Bandung;Rp20.374.529,00;Rp15 jt - Rp25 jt;Rp5.189.363,00;2,89;5;81,52;1,2;1
EMP005060;Employee_5060;Female;38;Operations;Operations Staff;14/09/2024;Active;;Master;Bandung;Rp33.361.295,00;>Rp25 jt;Rp1.112.376,00;3,56;26;96,42;1,8;2
EMP005061;Employee_5061;Female;53;IT;System Admin;22/11/2021;Resigned;09/02/2023;Bachelor;Jakarta;Rp33.875.063,00;>Rp25 jt;Rp3.993.640,00;4,3;16;99,03;1,2;4
EMP005062;Employee_5062;Male;38;IT;System Admin;15/11/2018;Active;;Bachelor;Yogyakarta;Rp22.092.890,00;Rp15 jt - Rp25 jt;Rp847.225,00;2,74;46;79,33;7,6;3
EMP005063;Employee_5063;Male;24;Logistics;Supply Chain Analyst;16/03/2021;Active;;Diploma;Jakarta;Rp24.915.592,00;Rp15 jt - Rp25 jt;Rp1.797.046,00;4,03;23;96,68;5,3;1
EMP005064;Employee_5064;Male;34;Marketing;Marketing Executive;06/09/2018;Active;;Master;Jakarta;Rp12.152.948,00;Rp10 jt - Rp15 jt;Rp2.141.005,00;4,18;22;71,86;7,8;4
EMP005065;Employee_5065;Male;58;Marketing;Marketing Executive;14/03/2018;Active;;Bachelor;Bandung;Rp25.452.081,00;>Rp25 jt;Rp9.584.809,00;3,06;32;80,35;8,3;4
EMP005066;Employee_5066;Female;25;Customer Service;Customer Support;04/06/2019;Active;;Bachelor;Jakarta;Rp18.680.446,00;Rp15 jt - Rp25 jt;Rp2.440.229,00;3,05;2;80,96;7;5
EMP005067;Employee_5067;Male;53;Operations;Operations Staff;22/09/2025;Active;;High School;Surabaya;Rp9.579.224,00;Rp5 jt - Rp10 jt;Rp2.432.537,00;4,62;22;92,27;0,7;5
EMP005068;Employee_5068;Male;45;Sales;Sales Executive;22/06/2019;Active;;High School;Surabaya;Rp19.738.929,00;Rp15 jt - Rp25 jt;Rp2.146.576,00;3,96;4;96,11;7;1
EMP005069;Employee_5069;Male;56;Finance;Financial Analyst;11/10/2018;Active;;Master;Surabaya;Rp10.638.937,00;Rp10 jt - Rp15 jt;Rp7.479.294,00;3,99;48;95,84;7,7;5
EMP005070;Employee_5070;Female;36;Customer Service;Customer Support;27/08/2019;Active;;Diploma;Bandung;Rp29.389.180,00;>Rp25 jt;Rp6.280.546,00;4,34;54;97,49;6,8;4
EMP005071;Employee_5071;Female;29;IT;Data Analyst;23/12/2018;Active;;High School;Surabaya;Rp23.548.070,00;Rp15 jt - Rp25 jt;Rp6.890.300,00;3,77;10;76,26;7,5;5
EMP005072;Employee_5072;Male;57;Logistics;Warehouse Staff;16/04/2022;Active;;Master;Surabaya;Rp12.024.178,00;Rp10 jt - Rp15 jt;Rp7.436.549,00;2,92;24;80,11;4,2;4
EMP005073;Employee_5073;Male;24;Customer Service;Customer Support;15/07/2021;Active;;Bachelor;Jakarta;Rp12.888.181,00;Rp10 jt - Rp15 jt;Rp8.107.794,00;4,96;9;95,55;4,9;5
EMP005074;Employee_5074;Male;55;HR;Recruiter;08/07/2021;Active;;High School;Surabaya;Rp27.559.652,00;>Rp25 jt;Rp5.553.436,00;3,57;14;76,73;4,9;5
EMP005075;Employee_5075;Female;35;IT;System Admin;23/09/2020;Active;;Diploma;Yogyakarta;Rp4.046.716,00;<Rp5 jt;Rp6.366.453,00;2,73;32;95,24;5,7;2
EMP005076;Employee_5076;Female;52;HR;Recruiter;15/08/2023;Active;;Master;Medan;Rp13.030.750,00;Rp10 jt - Rp15 jt;Rp3.533.773,00;0;0;89,49;2,8;3
EMP005077;Employee_5077;Female;28;Logistics;Supply Chain Analyst;24/11/2024;Active;;High School;Semarang;Rp20.475.605,00;Rp15 jt - Rp25 jt;Rp916.683,00;3,58;56;80,63;1,6;4
EMP005078;Employee_5078;Female;41;Operations;Operations Manager;26/04/2018;Active;;Diploma;Jakarta;Rp4.167.865,00;<Rp5 jt;Rp7.638.382,00;4,31;48;88,53;8,2;3
EMP005079;Employee_5079;Male;53;Finance;Financial Analyst;22/09/2023;Resigned;Missing Resignation Date;Master;Bandung;Rp21.814.062,00;Rp15 jt - Rp25 jt;Rp1.753.407,00;3,45;49;90,84;2,7;4
EMP005080;Employee_5080;Female;45;Logistics;Warehouse Staff;03/04/2024;Active;;Master;Surabaya;Rp13.369.093,00;Rp10 jt - Rp15 jt;Rp5.113.166,00;4,99;33;94,7;2,2;5
EMP005081;Employee_5081;Female;34;Customer Service;Call Center;17/01/2020;Active;;Master;Medan;Rp11.556.442,00;Rp10 jt - Rp15 jt;Rp8.886.830,00;4,76;6;73,92;6,4;3
EMP005082;Employee_5082;Male;32;Finance;Accountant;30/05/2020;Active;;Diploma;Jakarta;Rp11.710.642,00;Rp10 jt - Rp15 jt;Rp5.437.036,00;4,14;0;86,58;6,1;4
EMP005083;Employee_5083;Male;26;IT;Data Analyst;18/07/2020;Active;;Master;Medan;Rp15.210.822,00;Rp15 jt - Rp25 jt;Rp7.934.594,00;3,31;11;99,74;5,9;3
EMP005084;Employee_5084;Female;46;Operations;Operations Manager;27/03/2022;Active;;High School;Yogyakarta;Rp22.819.643,00;Rp15 jt - Rp25 jt;Rp9.691.161,00;4,49;43;85,89;4,2;3
EMP005085;Employee_5085;Female;53;Customer Service;Call Center;04/09/2018;Active;;Master;Bandung;Rp10.939.098,00;Rp10 jt - Rp15 jt;Rp9.053.620,00;3,6;18;94,49;7,8;4
EMP005086;Employee_5086;Male;26;IT;Data Analyst;24/07/2020;Active;;Bachelor;Jakarta;Rp20.249.176,00;Rp15 jt - Rp25 jt;Rp6.603.925,00;3,59;49;79,25;5,9;3
EMP005087;Employee_5087;Female;53;Finance;Financial Analyst;18/08/2022;Active;;High School;Jakarta;Rp28.331.806,00;>Rp25 jt;Rp5.125.026,00;4,48;48;71,77;3,8;1
EMP005088;Employee_5088;Male;38;Finance;Accountant;26/02/2022;Active;;High School;Medan;Rp17.122.255,00;Rp15 jt - Rp25 jt;Rp8.033.325,00;2,86;10;75,38;4,3;2
EMP005089;Employee_5089;Male;40;Finance;Accountant;06/09/2019;Active;;Master;Jakarta;Rp20.243.944,00;Rp15 jt - Rp25 jt;Rp6.236.985,00;2,61;27;95,4;6,8;5
EMP005090;Employee_5090;Female;28;Operations;Operations Manager;12/10/2019;Active;;Master;Yogyakarta;Rp18.800.852,00;Rp15 jt - Rp25 jt;Rp204.073,00;2,85;26;87,4;6,7;3
EMP005091;Employee_5091;Male;31;Operations;Operations Staff;14/07/2024;Active;;High School;Jakarta;Rp21.420.507,00;Rp15 jt - Rp25 jt;Rp3.409.698,00;2,59;47;87,84;1,9;2
EMP005092;Employee_5092;Female;37;Finance;Financial Analyst;09/06/2018;Active;;Bachelor;Medan;Rp12.002.893,00;Rp10 jt - Rp15 jt;Rp70.113,00;3,03;24;77,71;8;1
EMP005093;Employee_5093;Male;36;Sales;Sales Manager;28/03/2022;Active;;High School;Bandung;Rp11.035.710,00;Rp10 jt - Rp15 jt;Rp2.962.109,00;4,08;5;70,86;4,2;1
EMP005094;Employee_5094;Female;48;Operations;Operations Staff;07/03/2025;Active;;Bachelor;Yogyakarta;Rp13.251.177,00;Rp10 jt - Rp15 jt;Rp6.364.503,00;4,83;20;79,96;1,3;2
EMP005095;Employee_5095;Female;31;Customer Service;Customer Support;25/10/2023;Resigned;25/09/2024;Master;Semarang;Rp10.184.369,00;Rp10 jt - Rp15 jt;Rp8.656.719,00;4,6;25;70,03;0,9;2
EMP005096;Employee_5096;Male;29;Finance;Financial Analyst;20/09/2020;Active;;Master;Medan;Rp5.689.164,00;Rp5 jt - Rp10 jt;Rp6.417.941,00;2,84;28;91,37;5,7;3
EMP005097;Employee_5097;Male;38;Logistics;Supply Chain Analyst;16/01/2020;Active;;Bachelor;Medan;Rp19.706.332,00;Rp15 jt - Rp25 jt;Rp6.831.476,00;4,39;54;73,03;6,4;1
EMP005098;Employee_5098;Male;36;Marketing;SEO Specialist;21/06/2024;Resigned;Missing Resignation Date;High School;Jakarta;Rp34.006.609,00;>Rp25 jt;Rp9.438.303,00;4,91;19;96,25;2;2
EMP005099;Employee_5099;Male;24;HR;Recruiter;31/05/2018;Active;;Bachelor;Medan;Rp12.681.973,00;Rp10 jt - Rp15 jt;Rp2.212.819,00;2,55;28;76,88;8,1;3
EMP005100;Employee_5100;Female;29;Sales;Sales Executive;07/10/2018;Active;;Diploma;Surabaya;Rp11.212.575,00;Rp10 jt - Rp15 jt;Rp3.538.577,00;3,25;44;82,33;7,7;2
EMP005101;Employee_5101;Male;48;Logistics;Supply Chain Analyst;13/04/2020;Active;;High School;Semarang;Rp14.919.173,00;Rp10 jt - Rp15 jt;Rp2.994.125,00;3,05;56;87,72;6,2;4
EMP005102;Employee_5102;Female;34;Sales;Sales Executive;05/01/2021;Active;;High School;Surabaya;Rp21.383.315,00;Rp15 jt - Rp25 jt;Rp5.859.965,00;3,23;1;83,41;5,5;3
EMP005103;Employee_5103;Female;26;Customer Service;Customer Support;03/07/2019;Active;;Diploma;Semarang;Rp21.307.343,00;Rp15 jt - Rp25 jt;Rp8.950.107,00;4,48;50;96,42;7;5
EMP005104;Employee_5104;Male;57;IT;Software Engineer;07/08/2021;Active;;Master;Semarang;Rp18.126.898,00;Rp15 jt - Rp25 jt;Rp753.134,00;4,55;57;70,85;4,9;5
EMP005105;Employee_5105;Female;41;HR;HR Manager;14/10/2025;Active;;High School;Surabaya;Rp14.551.979,00;Rp10 jt - Rp15 jt;Rp2.053.277,00;2,9;51;82,84;0,7;1
EMP005106;Employee_5106;Male;48;Logistics;Supply Chain Analyst;20/09/2021;Active;;Diploma;Medan;Rp34.885.075,00;>Rp25 jt;Rp9.670.767,00;4,71;40;74,42;4,7;5
EMP005107;Employee_5107;Female;37;Customer Service;Call Center;20/09/2023;Active;;Bachelor;Bandung;Rp4.747.368,00;<Rp5 jt;Rp6.815.544,00;4,87;50;78,65;2,7;1
EMP005108;Employee_5108;Male;46;HR;Recruiter;04/01/2024;Active;;Master;Jakarta;Rp18.997.854,00;Rp15 jt - Rp25 jt;Rp123.921,00;0;36;77,8;2,5;3
EMP005109;Employee_5109;Female;43;HR;HR Manager;23/05/2020;Resigned;30/01/2021;Bachelor;Medan;Rp13.927.502,00;Rp10 jt - Rp15 jt;Rp8.642.264,00;4,79;48;71,94;0,7;2
EMP005110;Employee_5110;Female;33;Operations;Operations Staff;11/08/2023;Active;;Master;Semarang;Rp19.170.327,00;Rp15 jt - Rp25 jt;Rp4.303.161,00;2,92;17;73,54;2,9;4
EMP005111;Employee_5111;Male;40;IT;Data Analyst;18/05/2019;Active;;Bachelor;Surabaya;Rp25.877.995,00;>Rp25 jt;Rp3.159.200,00;3,61;27;80,21;7,1;4
EMP005112;Employee_5112;Female;31;Sales;Sales Manager;05/12/2023;Resigned;Missing Resignation Date;Master;Yogyakarta;Rp15.583.496,00;Rp15 jt - Rp25 jt;Rp2.271.140,00;2,96;50;79,33;2,5;2
EMP005113;Employee_5113;Female;48;HR;HR Manager;05/04/2020;Resigned;09/12/2023;Bachelor;Bandung;Rp32.559.003,00;>Rp25 jt;Rp4.956.757,00;3,81;49;97,79;3,7;4
EMP005114;Employee_5114;Female;51;Finance;Accountant;26/10/2019;Active;;Master;Yogyakarta;Rp12.896.616,00;Rp10 jt - Rp15 jt;Rp444.827,00;3,99;48;87,37;6,6;1
EMP005115;Employee_5115;Male;21;Finance;Accountant;24/03/2021;Active;;Diploma;Surabaya;Rp31.814.018,00;>Rp25 jt;Rp8.160.043,00;3,01;2;70;5,2;5
EMP005116;Employee_5116;Female;57;HR;HR Staff;28/12/2022;Resigned;18/05/2024;Master;Bandung;Rp8.994.399,00;Rp5 jt - Rp10 jt;Rp3.101.452,00;2,51;27;88,8;1,4;2
EMP005117;Employee_5117;Male;50;HR;Recruiter;09/01/2024;Active;;High School;Semarang;Rp33.079.910,00;>Rp25 jt;Rp1.108.788,00;2,63;14;89,8;2,4;1
EMP005118;Employee_5118;Female;25;Marketing;SEO Specialist;17/05/2025;Active;;High School;Semarang;Rp30.026.491,00;>Rp25 jt;Rp131.922,00;2,8;46;70,98;1,1;3
EMP005119;Employee_5119;Male;22;HR;Recruiter;05/01/2019;Active;;Diploma;Surabaya;Rp25.078.689,00;>Rp25 jt;Rp8.827.863,00;4,94;15;86,2;7,5;2
EMP005120;Employee_5120;Male;45;Logistics;Supply Chain Analyst;30/05/2024;Resigned;17/04/2026;Diploma;Surabaya;Rp20.160.623,00;Rp15 jt - Rp25 jt;Rp1.493.238,00;4,07;37;97,28;1,9;2
EMP005121;Employee_5121;Female;46;Sales;Sales Manager;05/07/2024;Active;;Master;Semarang;Rp5.584.221,00;Rp5 jt - Rp10 jt;Rp8.297.064,00;4,2;59;86,39;2;1
EMP005122;Employee_5122;Male;52;Marketing;SEO Specialist;09/02/2021;Active;;High School;Yogyakarta;Rp19.209.283,00;Rp15 jt - Rp25 jt;Rp4.908.614,00;3,99;50;95,22;5,4;2
EMP005123;Employee_5123;Female;39;Logistics;Supply Chain Analyst;14/05/2022;Active;;Master;Bandung;Rp24.516.165,00;Rp15 jt - Rp25 jt;Rp1.977.976,00;4,09;17;93,01;4,1;3
EMP005124;Employee_5124;Male;57;Customer Service;Customer Support;31/10/2022;Active;;High School;Jakarta;Rp25.890.932,00;>Rp25 jt;Rp7.723.227,00;4,5;8;94,74;3,6;4
EMP005125;Employee_5125;Male;50;Finance;Financial Analyst;16/11/2021;Active;;Bachelor;Semarang;Rp22.792.628,00;Rp15 jt - Rp25 jt;Rp373.239,00;2,52;50;97,32;4,6;5
EMP005126;Employee_5126;Female;21;Customer Service;Call Center;11/06/2021;Active;;Master;Yogyakarta;Rp33.447.090,00;>Rp25 jt;Rp2.071.935,00;3,09;45;99,5;5;4
EMP005127;Employee_5127;Male;32;HR;Recruiter;03/03/2022;Active;;Bachelor;Yogyakarta;Rp20.139.708,00;Rp15 jt - Rp25 jt;Rp4.488.145,00;3,43;13;76,74;4,3;3
EMP005128;Employee_5128;Female;48;Customer Service;Customer Support;13/07/2023;Active;;High School;Yogyakarta;Rp12.461.967,00;Rp10 jt - Rp15 jt;Rp9.261.484,00;4,31;11;75,22;2,9;2
EMP005129;Employee_5129;Female;44;HR;HR Staff;09/07/2022;Active;;Bachelor;Surabaya;Rp6.057.753,00;Rp5 jt - Rp10 jt;Rp2.141.540,00;2,59;19;88,89;3,9;1
EMP005130;Employee_5130;Male;52;IT;System Admin;20/01/2020;Active;;Bachelor;Jakarta;Rp27.088.423,00;>Rp25 jt;Rp3.013.715,00;2,86;12;79,87;6,4;5
EMP005131;Employee_5131;Female;57;Customer Service;Customer Support;02/02/2020;Active;;Bachelor;Semarang;Rp33.932.563,00;>Rp25 jt;Rp1.846.926,00;3,62;57;93,1;6,4;3
EMP005132;Employee_5132;Female;41;Sales;Sales Manager;26/04/2024;Active;;Bachelor;Medan;Rp31.980.585,00;>Rp25 jt;Rp4.320.827,00;2,62;45;71,96;2,1;1
EMP005133;Employee_5133;Male;36;Operations;Operations Manager;05/06/2022;Active;;Bachelor;Jakarta;Rp25.490.088,00;>Rp25 jt;Rp5.961.738,00;3,12;28;74,87;4;3
EMP005134;Employee_5134;Female;36;Customer Service;Customer Support;06/09/2018;Active;;Bachelor;Bandung;Rp32.480.220,00;>Rp25 jt;Rp8.903.784,00;4,13;0;76,73;7,8;4
EMP005135;Employee_5135;Male;44;Operations;Marketing Executive;06/01/2018;Resigned;12/10/2020;Diploma;Jakarta;Rp20.468.618,00;Rp15 jt - Rp25 jt;Rp3.947.921,00;4,77;3;79,67;2,8;3
EMP005136;Employee_5136;Male;51;Customer Service;Call Center;30/12/2023;Active;;High School;Bandung;Rp20.262.543,00;Rp15 jt - Rp25 jt;Rp3.841.392,00;2,69;30;97,73;2,5;2
EMP005137;Employee_5137;Female;28;Sales;Sales Executive;13/11/2021;Resigned;02/07/2025;Master;Yogyakarta;Rp4.549.451,00;<Rp5 jt;Rp1.586.365,00;4,45;16;75,46;3,6;5
EMP005138;Employee_5138;Female;55;Sales;Sales Executive;22/04/2018;Resigned;29/01/2019;Diploma;Medan;Rp29.333.347,00;>Rp25 jt;Rp7.287.035,00;4,49;8;88,99;0,8;1
EMP005139;Employee_5139;Male;22;HR;HR Manager;16/11/2024;Active;;Bachelor;Surabaya;Rp9.889.343,00;Rp5 jt - Rp10 jt;Rp2.653.162,00;4,88;39;92,46;1,6;3
EMP005140;Employee_5140;Male;55;HR;HR Manager;16/02/2022;Active;;Diploma;Jakarta;Rp31.916.559,00;>Rp25 jt;Rp5.245.834,00;3,83;36;73,03;4,3;2
EMP005141;Employee_5141;Male;53;Marketing;Marketing Executive;28/04/2020;Active;;Master;Jakarta;Rp34.993.543,00;>Rp25 jt;Rp9.004.723,00;0;20;80,25;6,1;4
EMP005142;Employee_5142;Female;55;Logistics;Supply Chain Analyst;13/05/2020;Active;;Diploma;Yogyakarta;Rp28.826.997,00;>Rp25 jt;Rp3.353.665,00;3,39;15;83,71;6,1;4
EMP005143;Employee_5143;Male;37;IT;Software Engineer;02/10/2018;Active;;High School;Yogyakarta;Rp24.937.455,00;Rp15 jt - Rp25 jt;Rp3.054.614,00;4,15;49;76,97;7,7;1
EMP005144;Employee_5144;Male;21;Operations;Operations Manager;29/12/2024;Active;;Bachelor;Medan;Rp14.046.156,00;Rp10 jt - Rp15 jt;Rp2.997.391,00;3,64;4;87,9;1,5;1
EMP005145;Employee_5145;Male;58;Logistics;Warehouse Staff;20/04/2018;Active;;Bachelor;Bandung;Rp30.216.416,00;>Rp25 jt;Rp6.306.562,00;4,32;17;93,46;8,2;5
EMP005146;Employee_5146;Male;46;Logistics;Warehouse Staff;08/05/2023;Active;;Master;Bandung;Rp18.079.424,00;Rp15 jt - Rp25 jt;Rp5.121.640,00;3,06;53;94,75;3,1;2
EMP005147;Employee_5147;Male;33;IT;System Admin;01/06/2022;Active;;Bachelor;Yogyakarta;Rp4.646.831,00;<Rp5 jt;Rp8.083.282,00;3,45;10;91,83;4;2
EMP005148;Employee_5148;Female;38;Customer Service;Customer Support;23/01/2023;Active;;Master;Yogyakarta;Rp34.059.860,00;>Rp25 jt;Rp6.598.072,00;3,28;18;98,19;3,4;2
EMP005149;Employee_5149;Male;49;Sales;Sales Manager;24/05/2019;Active;;Diploma;Medan;Rp21.762.735,00;Rp15 jt - Rp25 jt;Rp634.559,00;4,54;33;93,54;7,1;3
EMP005150;Employee_5150;Female;40;Sales;Sales Executive;07/05/2023;Resigned;02/09/2024;Master;Medan;Rp32.865.417,00;>Rp25 jt;Rp4.177.836,00;2,93;28;78,25;1,3;3
EMP005151;Employee_5151;Female;52;Operations;Operations Manager;10/12/2022;Active;;Diploma;Yogyakarta;Rp6.728.834,00;Rp5 jt - Rp10 jt;Rp113.074,00;4,94;12;72,05;3,5;4
EMP005152;Employee_5152;Female;47;Operations;Operations Manager;28/05/2025;Active;;Bachelor;Surabaya;Rp22.529.232,00;Rp15 jt - Rp25 jt;Rp5.795.337,00;2,5;6;84,38;1,1;3
EMP005153;Employee_5153;Female;38;Operations;Operations Staff;26/06/2022;Active;;Bachelor;Semarang;Rp27.077.937,00;>Rp25 jt;Rp3.801.997,00;4,92;0;96,45;4;2
EMP005154;Employee_5154;Female;46;HR;HR Staff;21/11/2019;Active;;Diploma;Bandung;Rp8.032.181,00;Rp5 jt - Rp10 jt;Rp4.717.448,00;2,69;52;81,48;6,6;1
EMP005155;Employee_5155;Female;26;IT;System Admin;25/09/2024;Active;;Diploma;Surabaya;Rp22.066.630,00;Rp15 jt - Rp25 jt;Rp3.951.923,00;3,62;58;87,08;1,7;3
EMP005156;Employee_5156;Male;55;Logistics;Warehouse Staff;15/01/2019;Resigned;23/03/2022;Diploma;Yogyakarta;Rp28.944.595,00;>Rp25 jt;Rp4.312.667,00;4,05;57;88,25;3,2;3
EMP005157;Employee_5157;Female;44;Operations;Operations Staff;09/04/2019;Resigned;05/10/2020;High School;Yogyakarta;Rp7.222.841,00;Rp5 jt - Rp10 jt;Rp9.981.568,00;4,19;25;97,08;1,5;5
EMP005158;Employee_5158;Male;25;Finance;Accountant;01/04/2025;Active;;Diploma;Medan;Rp22.461.688,00;Rp15 jt - Rp25 jt;Rp2.006.472,00;4,71;4;70,67;1,2;3
EMP005159;Employee_5159;Female;31;IT;Data Analyst;20/06/2022;Active;;Bachelor;Surabaya;Rp34.916.936,00;>Rp25 jt;Rp9.257.891,00;4,08;50;78,13;4;5
EMP005160;Employee_5160;Male;33;Customer Service;Call Center;30/03/2019;Active;;Bachelor;Surabaya;Rp31.678.265,00;>Rp25 jt;Rp9.823.704,00;4,97;29;87,47;7,2;1
EMP005161;Employee_5161;Male;55;Operations;Operations Manager;17/07/2023;Active;;Bachelor;Surabaya;Rp7.856.532,00;Rp5 jt - Rp10 jt;Rp1.022.862,00;4,5;31;81,63;2,9;3
EMP005162;Employee_5162;Male;56;Operations;Operations Manager;25/06/2019;Active;;High School;Medan;Rp30.997.154,00;>Rp25 jt;Rp6.935.782,00;3,61;60;95,88;7;1
EMP005163;Employee_5163;Female;44;Customer Service;Customer Support;03/08/2024;Active;;Bachelor;Bandung;Rp6.638.689,00;Rp5 jt - Rp10 jt;Rp172.604,00;3,97;59;78,6;1,9;2
EMP005164;Employee_5164;Male;24;Finance;Accountant;12/12/2023;Active;;High School;Bandung;Rp28.311.714,00;>Rp25 jt;Rp3.995.855,00;4,67;33;89,83;2,5;4
EMP005165;Employee_5165;Male;46;Logistics;Warehouse Staff;27/05/2018;Active;;High School;Jakarta;Rp29.756.244,00;>Rp25 jt;Rp2.390.185,00;4,19;46;0;8,1;1
EMP005166;Employee_5166;Female;47;HR;HR Manager;22/05/2018;Active;;Master;Surabaya;Rp20.239.750,00;Rp15 jt - Rp25 jt;Rp1.541.907,00;3,11;22;98,88;8,1;2
EMP005167;Employee_5167;Male;31;Operations;Operations Manager;23/12/2018;Active;;Master;Bandung;Rp18.771.363,00;Rp15 jt - Rp25 jt;Rp119.417,00;3,07;8;85,53;7,5;1
EMP005168;Employee_5168;Male;55;IT;System Admin;15/11/2023;Resigned;06/06/2025;Master;Jakarta;Rp9.710.170,00;Rp5 jt - Rp10 jt;Rp122.225,00;3,41;29;85,76;1,6;1
EMP005169;Employee_5169;Female;31;Marketing;SEO Specialist;05/03/2025;Active;;Bachelor;Yogyakarta;Rp31.405.469,00;>Rp25 jt;Rp565.489,00;4,25;23;92,24;1,3;1
EMP005170;Employee_5170;Female;57;Sales;Sales Manager;23/10/2018;Active;;Bachelor;Semarang;Rp15.801.161,00;Rp15 jt - Rp25 jt;Rp9.798.338,00;4,4;12;99,23;7,7;1
EMP005171;Employee_5171;Female;36;Logistics;Warehouse Staff;01/12/2023;Active;;Bachelor;Medan;Rp26.648.932,00;>Rp25 jt;Rp3.487.020,00;4,97;1;94,49;2,5;1
EMP005172;Employee_5172;Male;57;Logistics;Warehouse Staff;10/01/2021;Active;;Master;Medan;Rp14.418.463,00;Rp10 jt - Rp15 jt;Rp5.925.497,00;4,64;5;76,74;5,4;3
EMP005173;Employee_5173;Male;36;Sales;Sales Executive;07/04/2018;Active;;High School;Jakarta;Rp9.389.340,00;Rp5 jt - Rp10 jt;Rp1.846.207,00;4,74;23;88,23;8,2;5
EMP005174;Employee_5174;Female;57;Operations;Operations Staff;20/05/2023;Active;;Bachelor;Medan;Rp6.878.578,00;Rp5 jt - Rp10 jt;Rp9.259.207,00;2,75;48;72,76;3,1;3
EMP005175;Employee_5175;Male;54;Sales;Sales Executive;24/08/2018;Active;;Bachelor;Surabaya;Rp22.229.325,00;Rp15 jt - Rp25 jt;Rp8.210.979,00;2,96;6;88,04;7,8;3
EMP005176;Employee_5176;Female;48;Logistics;Supply Chain Analyst;07/07/2018;Active;;Master;Medan;Rp8.064.064,00;Rp5 jt - Rp10 jt;Rp9.523.958,00;2,64;52;72,15;8;1
EMP005177;Employee_5177;Female;31;HR;HR Staff;04/10/2023;Active;;Master;Jakarta;Rp11.033.398,00;Rp10 jt - Rp15 jt;Rp8.560.589,00;3,42;32;0;2,7;1
EMP005178;Employee_5178;Female;49;Finance;Financial Analyst;26/08/2023;Active;;High School;Jakarta;Rp27.817.026,00;>Rp25 jt;Rp3.882.206,00;0;10;96,67;2,8;2
EMP005179;Employee_5179;Male;51;HR;HR Manager;17/09/2021;Resigned;11/08/2025;Master;Bandung;Rp26.173.635,00;>Rp25 jt;Rp2.685.096,00;3,32;1;84,7;3,9;3
EMP005180;Employee_5180;Female;50;IT;Data Analyst;10/08/2021;Active;;Diploma;Bandung;Rp10.366.238,00;Rp10 jt - Rp15 jt;Rp9.395.743,00;3,87;0;86,42;4,9;2
EMP005181;Employee_5181;Female;42;Finance;Financial Analyst;25/06/2020;Resigned;13/01/2025;Diploma;Medan;Rp32.401.996,00;>Rp25 jt;Rp8.410.738,00;4,55;31;70,94;4,6;2
EMP005182;Employee_5182;Male;29;Operations;Operations Staff;22/03/2021;Active;;Diploma;Semarang;Rp8.173.104,00;Rp5 jt - Rp10 jt;Rp4.102.087,00;3,28;2;90,03;5,2;3
EMP005183;Employee_5183;Male;50;Logistics;Warehouse Staff;16/02/2018;Active;;Bachelor;Yogyakarta;Rp5.984.836,00;Rp5 jt - Rp10 jt;Rp9.828.005,00;4,17;25;86,92;8,3;5
EMP005184;Employee_5184;Female;30;Logistics;Supply Chain Analyst;27/09/2023;Active;;Bachelor;Medan;Rp23.512.254,00;Rp15 jt - Rp25 jt;Rp2.998.211,00;2,57;7;96,87;2,7;4
EMP005185;Employee_5185;Female;29;Marketing;Marketing Executive;09/11/2024;Resigned;Missing Resignation Date;High School;Semarang;Rp33.921.980,00;>Rp25 jt;Rp5.631.843,00;3,15;22;96,45;1,6;4
EMP005186;Employee_5186;Female;46;Marketing;SEO Specialist;03/04/2023;Active;;Master;Semarang;Rp14.324.178,00;Rp10 jt - Rp15 jt;Rp2.086.974,00;0;37;97,98;3,2;3
EMP005187;Employee_5187;Male;58;IT;Data Analyst;11/09/2018;Active;;Bachelor;Jakarta;Rp29.949.197,00;>Rp25 jt;Rp3.486.358,00;4,36;59;71,46;7,8;3
EMP005188;Employee_5188;Male;29;Logistics;Warehouse Staff;23/10/2019;Resigned;09/11/2020;Master;Semarang;Rp27.702.561,00;>Rp25 jt;Rp5.665.007,00;4,34;51;85,78;1;4
EMP005189;Employee_5189;Male;30;Finance;Accountant;03/06/2023;Resigned;Missing Resignation Date;Diploma;Surabaya;Rp15.890.586,00;Rp15 jt - Rp25 jt;Rp5.058.002,00;3,19;2;95,39;3;3
